Longitude,Latitude,Lote,Conjunto de datos,Producto,Id obj.,EC Sperficial(dS/m),EC SubSuperficial(dS/m),Elevation(m),(seco)Masa de rend.(tonne/ha),MO del suelo(%),pH del suelo((1))
-63.95355020,-31.30386532,1,nutrientes,NO Product,1673,16.41,7.676,352.94,2.090,2.505,6.766
-63.95355020,-31.30369433,1,nutrientes,NO Product,1674,16.33,7.636,352.90,2.056,2.443,6.802
-63.95355020,-31.30350535,1,nutrientes,NO Product,1675,16.29,7.615,352.87,2.039,2.373,6.837
-63.95355020,-31.30333436,1,nutrientes,NO Product,1676,16.33,7.580,352.83,1.984,2.304,6.869
-63.95355020,-31.30314538,1,nutrientes,NO Product,1677,16.60,7.630,352.79,1.965,2.298,6.877
-63.95355020,-31.30296539,1,nutrientes,NO Product,1678,16.82,7.676,352.74,1.930,2.380,6.852
-63.95355020,-31.30278541,1,nutrientes,NO Product,1679,16.92,7.714,352.70,1.924,2.473,6.822
-63.95355020,-31.30261442,1,nutrientes,NO Product,1680,16.89,7.733,352.65,1.804,2.563,6.793
-63.95355020,-31.30243443,1,nutrientes,NO Product,1681,16.69,7.696,352.59,1.731,2.647,6.766
-63.95353966,-31.30224545,1,nutrientes,NO Product,1682,16.36,7.646,352.54,1.714,2.725,6.742
-63.95353966,-31.30206546,1,nutrientes,NO Product,1683,16.07,7.570,352.47,1.770,2.796,6.720
-63.95355020,-31.30189448,1,nutrientes,NO Product,1684,15.78,7.515,352.40,1.876,2.860,6.702
-63.95355020,-31.30170549,1,nutrientes,NO Product,1685,15.70,7.468,352.33,2.025,2.913,6.688
-63.95355020,-31.30153451,1,nutrientes,NO Product,1686,15.62,7.443,352.24,2.034,2.950,6.680
-63.95355020,-31.30135452,1,nutrientes,NO Product,1687,15.65,7.475,352.15,2.028,2.970,6.679
-63.95355020,-31.30116553,1,nutrientes,NO Product,1688,15.83,7.621,352.05,2.045,2.980,6.682
-63.95353966,-31.30099455,1,nutrientes,NO Product,1689,16.47,7.947,351.95,2.056,2.983,6.688
-63.95355020,-31.30080556,1,nutrientes,NO Product,1690,17.40,8.507,351.85,2.084,2.981,6.698
-63.95355020,-31.30062558,1,nutrientes,NO Product,1691,18.65,9.092,351.76,2.071,2.973,6.711
-63.95355020,-31.30045459,1,nutrientes,NO Product,1692,19.61,9.597,351.69,2.059,2.961,6.727
-63.95355020,-31.30027461,1,nutrientes,NO Product,1693,20.02,9.759,351.62,2.112,2.944,6.745
-63.95353966,-31.30009462,1,nutrientes,NO Product,1694,19.74,9.615,351.56,2.160,2.922,6.768
-63.95355020,-31.29990564,1,nutrientes,NO Product,1695,19.27,9.258,351.51,2.234,2.900,6.791
-63.95355020,-31.29973465,1,nutrientes,NO Product,1696,18.74,8.906,351.46,2.246,2.882,6.813
-63.95355020,-31.29954566,1,nutrientes,NO Product,1697,18.86,8.853,351.43,2.268,2.863,6.836
-63.95355020,-31.29936568,1,nutrientes,NO Product,1698,19.20,9.060,351.41,2.288,2.839,6.865
-63.95355020,-31.29919469,1,nutrientes,NO Product,1699,19.70,9.393,351.39,2.259,2.810,6.899
-63.95355020,-31.29900571,1,nutrientes,NO Product,1700,19.97,9.636,351.39,2.197,2.776,6.938
-63.95353966,-31.29882572,1,nutrientes,NO Product,1701,19.88,9.600,351.39,2.133,2.739,6.979
-63.95355020,-31.29865474,1,nutrientes,NO Product,1702,19.57,9.395,351.39,2.041,2.702,7.019
-63.95355020,-31.29847475,1,nutrientes,NO Product,1703,19.16,9.073,351.39,1.952,2.668,7.050
-63.95355020,-31.29829476,1,nutrientes,NO Product,1704,18.81,8.833,351.41,1.822,2.641,7.067
-63.95355020,-31.29811478,1,nutrientes,NO Product,1705,18.58,8.717,351.43,1.696,2.625,7.067
-63.95355020,-31.29793479,1,nutrientes,NO Product,1706,18.40,8.664,351.47,1.574,2.616,7.053
-63.95355020,-31.29775481,1,nutrientes,NO Product,1707,18.13,8.661,351.50,1.410,2.613,7.034
-63.95355020,-31.29756582,1,nutrientes,NO Product,1708,17.78,8.619,351.54,1.312,2.611,7.012
-63.95355020,-31.29739484,1,nutrientes,NO Product,1709,17.58,8.611,351.57,1.219,2.624,7.001
-63.95359233,-31.29725182,1,nutrientes,NO Product,1710,17.39,8.569,351.59,1.137,2.627,6.985
-63.95337111,-31.31805288,1,nutrientes,NO Product,1711,18.66,8.907,353.47,1.778,2.536,6.520
-63.95333951,-31.31791320,1,nutrientes,NO Product,1712,18.40,8.802,353.47,1.851,2.525,6.519
-63.95333951,-31.31773321,1,nutrientes,NO Product,1713,18.10,8.665,353.49,1.854,2.514,6.516
-63.95333951,-31.31754422,1,nutrientes,NO Product,1714,17.72,8.471,353.51,1.912,2.501,6.510
-63.95333951,-31.31737324,1,nutrientes,NO Product,1715,17.46,8.262,353.54,1.916,2.489,6.499
-63.95333951,-31.31719325,1,nutrientes,NO Product,1716,17.28,8.066,353.57,1.840,2.476,6.486
-63.95333951,-31.31701327,1,nutrientes,NO Product,1717,17.25,7.928,353.60,1.804,2.464,6.475
-63.95333951,-31.31682428,1,nutrientes,NO Product,1718,17.33,7.830,353.63,1.811,2.455,6.470
-63.95332898,-31.31665330,1,nutrientes,NO Product,1719,17.35,7.725,353.65,1.853,2.449,6.471
-63.95333951,-31.31646431,1,nutrientes,NO Product,1720,17.43,7.643,353.67,1.958,2.446,6.479
-63.95333951,-31.31629332,1,nutrientes,NO Product,1721,17.50,7.563,353.68,2.004,2.443,6.492
-63.95333951,-31.31610434,1,nutrientes,NO Product,1722,17.46,7.563,353.69,2.064,2.437,6.509
-63.95333951,-31.31593335,1,nutrientes,NO Product,1723,17.27,7.634,353.71,2.113,2.430,6.526
-63.95333951,-31.31575337,1,nutrientes,NO Product,1724,17.11,7.720,353.71,2.184,2.422,6.542
-63.95333951,-31.31557338,1,nutrientes,NO Product,1725,16.89,7.734,353.72,2.226,2.418,6.552
-63.95332898,-31.31539340,1,nutrientes,NO Product,1726,16.74,7.715,353.73,2.256,2.416,6.557
-63.95333951,-31.31520441,1,nutrientes,NO Product,1727,16.67,7.654,353.74,2.262,2.412,6.559
-63.95333951,-31.31503343,1,nutrientes,NO Product,1728,16.58,7.596,353.74,2.270,2.404,6.558
-63.95333951,-31.31485344,1,nutrientes,NO Product,1729,16.52,7.520,353.75,2.199,2.392,6.556
-63.95332898,-31.31466446,1,nutrientes,NO Product,1730,16.52,7.561,353.76,2.107,2.375,6.553
-63.95333951,-31.31449347,1,nutrientes,NO Product,1731,16.60,7.565,353.77,2.047,2.358,6.549
-63.95333951,-31.31430448,1,nutrientes,NO Product,1732,16.63,7.541,353.78,2.052,2.336,6.543
-63.95333951,-31.31412450,1,nutrientes,NO Product,1733,16.80,7.531,353.78,2.058,2.311,6.535
-63.95333951,-31.31395351,1,nutrientes,NO Product,1734,16.90,7.503,353.78,2.043,2.286,6.524
-63.95333951,-31.31376453,1,nutrientes,NO Product,1735,17.05,7.470,353.78,2.061,2.262,6.511
-63.95333951,-31.31359354,1,nutrientes,NO Product,1736,17.17,7.529,353.79,2.084,2.237,6.496
-63.95333951,-31.31341356,1,nutrientes,NO Product,1737,17.25,7.598,353.80,2.066,2.212,6.482
-63.95333951,-31.31323357,1,nutrientes,NO Product,1738,17.16,7.672,353.82,1.976,2.188,6.469
-63.95333951,-31.31304458,1,nutrientes,NO Product,1739,16.99,7.720,353.84,1.917,2.164,6.458
-63.95333951,-31.31287360,1,nutrientes,NO Product,1740,16.73,7.692,353.86,2.016,2.141,6.449
-63.95333951,-31.31269361,1,nutrientes,NO Product,1741,16.47,7.656,353.88,2.107,2.119,6.443
-63.95332898,-31.31251363,1,nutrientes,NO Product,1742,16.34,7.559,353.90,1.959,2.100,6.443
-63.95333951,-31.31233364,1,nutrientes,NO Product,1743,16.05,7.465,353.92,1.830,2.087,6.449
-63.95333951,-31.31214466,1,nutrientes,NO Product,1744,15.59,7.265,353.93,1.562,2.079,6.461
-63.95333951,-31.31196467,1,nutrientes,NO Product,1745,15.16,7.114,353.94,1.405,2.075,6.476
-63.95333951,-31.31179368,1,nutrientes,NO Product,1746,14.72,6.964,353.95,1.371,2.070,6.497
-63.95335005,-31.31162761,1,nutrientes,NO Product,1747,14.32,6.840,353.97,1.081,2.072,6.513
-63.95330791,-31.31063094,1,nutrientes,NO Product,1748,16.03,7.039,353.76,1.182,2.124,6.611
-63.95333951,-31.31052479,1,nutrientes,NO Product,1749,16.03,6.995,353.72,1.446,2.143,6.631
-63.95333951,-31.31034480,1,nutrientes,NO Product,1750,16.60,7.244,353.68,1.508,2.161,6.649
-63.95333951,-31.31017381,1,nutrientes,NO Product,1751,17.33,7.601,353.66,1.746,2.180,6.663
-63.95333951,-31.30999383,1,nutrientes,NO Product,1752,18.31,8.169,353.64,1.781,2.196,6.672
-63.95333951,-31.30980484,1,nutrientes,NO Product,1753,18.95,8.528,353.62,1.898,2.210,6.675
-63.95333951,-31.30963386,1,nutrientes,NO Product,1754,18.84,8.540,353.61,1.863,2.221,6.671
-63.95333951,-31.30945387,1,nutrientes,NO Product,1755,18.27,8.355,353.60,1.686,2.230,6.662
-63.95333951,-31.30927389,1,nutrientes,NO Product,1756,17.44,8.000,353.58,1.509,2.237,6.649
-63.95339218,-31.30914046,1,nutrientes,NO Product,1757,16.58,7.589,353.54,1.205,2.243,6.633
-63.95338165,-31.30886819,1,nutrientes,NO Product,1758,15.45,7.050,353.49,1.080,2.250,6.615
-63.95333951,-31.30873393,1,nutrientes,NO Product,1759,15.26,6.905,353.44,1.213,2.258,6.597
-63.95333951,-31.30855394,1,nutrientes,NO Product,1760,15.31,6.913,353.44,1.335,2.269,6.578
-63.95333951,-31.30836496,1,nutrientes,NO Product,1761,15.44,6.937,353.44,1.446,2.273,6.560
-63.95333951,-31.30818497,1,nutrientes,NO Product,1762,15.66,7.003,353.47,1.542,2.225,6.545
-63.95332898,-31.30801399,1,nutrientes,NO Product,1763,15.89,7.101,353.49,1.591,2.179,6.532
-63.95333951,-31.30782500,1,nutrientes,NO Product,1764,16.29,7.230,353.51,1.643,2.140,6.522
-63.95333951,-31.30765402,1,nutrientes,NO Product,1765,16.66,7.293,353.51,1.695,2.110,6.513
-63.95333951,-31.30747403,1,nutrientes,NO Product,1766,17.05,7.383,353.51,1.674,2.088,6.507
-63.95333951,-31.30729404,1,nutrientes,NO Product,1767,17.26,7.405,353.50,1.607,2.076,6.505
-63.95333951,-31.30711406,1,nutrientes,NO Product,1768,17.40,7.432,353.49,1.511,2.076,6.505
-63.95333951,-31.30693407,1,nutrientes,NO Product,1769,17.17,7.456,353.46,1.781,2.089,6.510
-63.95332898,-31.30675409,1,nutrientes,NO Product,1770,17.07,7.474,353.43,1.873,2.121,6.522
-63.95333951,-31.30657410,1,nutrientes,NO Product,1771,16.88,7.571,353.41,2.015,2.170,6.538
-63.95333951,-31.30638512,1,nutrientes,NO Product,1772,16.65,7.617,353.39,1.955,2.231,6.559
-63.95333951,-31.30621413,1,nutrientes,NO Product,1773,16.23,7.668,353.36,1.551,2.299,6.579
-63.95328684,-31.30598915,1,nutrientes,NO Product,1774,16.23,7.731,353.31,1.695,2.368,6.599
-63.95333951,-31.30585416,1,nutrientes,NO Product,1775,16.08,7.800,353.26,1.796,2.436,6.616
-63.95333951,-31.30567417,1,nutrientes,NO Product,1776,16.47,7.860,353.22,1.954,2.499,6.627
-63.95333951,-31.30549419,1,nutrientes,NO Product,1777,16.74,7.898,353.18,1.990,2.556,6.633
-63.95333951,-31.30531420,1,nutrientes,NO Product,1778,17.03,7.894,353.15,1.946,2.605,6.633
-63.95333951,-31.30512522,1,nutrientes,NO Product,1779,17.06,7.905,353.11,1.970,2.645,6.628
-63.95333951,-31.30495423,1,nutrientes,NO Product,1780,17.02,7.896,353.08,2.030,2.675,6.621
-63.95333951,-31.30477425,1,nutrientes,NO Product,1781,16.82,7.874,353.04,2.042,2.690,6.622
-63.95333951,-31.30459426,1,nutrientes,NO Product,1782,16.78,7.896,353.00,2.062,2.688,6.643
-63.95333951,-31.30440528,1,nutrientes,NO Product,1783,16.79,7.866,352.96,2.110,2.673,6.673
-63.95333951,-31.30423429,1,nutrientes,NO Product,1784,16.77,7.840,352.92,2.079,2.646,6.706
-63.95333951,-31.30405430,1,nutrientes,NO Product,1785,16.65,7.784,352.88,2.075,2.609,6.739
-63.95333951,-31.30387432,1,nutrientes,NO Product,1786,16.57,7.738,352.85,2.057,2.562,6.769
-63.95333951,-31.30369433,1,nutrientes,NO Product,1787,16.36,7.652,352.81,1.996,2.507,6.800
-63.95333951,-31.30351435,1,nutrientes,NO Product,1788,16.36,7.619,352.78,1.999,2.451,6.827
-63.95333951,-31.30333436,1,nutrientes,NO Product,1789,16.43,7.606,352.74,1.956,2.408,6.847
-63.95333951,-31.30315438,1,nutrientes,NO Product,1790,16.59,7.598,352.70,1.964,2.405,6.852
-63.95332898,-31.30297439,1,nutrientes,NO Product,1791,16.78,7.642,352.65,1.958,2.448,6.838
-63.95333951,-31.30278541,1,nutrientes,NO Product,1792,16.94,7.695,352.60,1.891,2.514,6.815
-63.95333951,-31.30261442,1,nutrientes,NO Product,1793,16.88,7.723,352.54,1.789,2.586,6.790
-63.95333951,-31.30243443,1,nutrientes,NO Product,1794,16.65,7.685,352.49,1.746,2.658,6.765
-63.95333951,-31.30225445,1,nutrientes,NO Product,1795,16.30,7.648,352.43,1.710,2.726,6.741
-63.95332898,-31.30207446,1,nutrientes,NO Product,1796,15.90,7.586,352.37,1.833,2.791,6.719
-63.95333951,-31.30188548,1,nutrientes,NO Product,1797,15.67,7.528,352.30,1.944,2.852,6.699
-63.95333951,-31.30170549,1,nutrientes,NO Product,1798,15.61,7.496,352.22,2.023,2.906,6.681
-63.95333951,-31.30153451,1,nutrientes,NO Product,1799,15.53,7.482,352.14,2.003,2.936,6.673
-63.95333951,-31.30134552,1,nutrientes,NO Product,1800,15.58,7.478,352.05,2.011,2.946,6.674
-63.95333951,-31.30117453,1,nutrientes,NO Product,1801,15.75,7.524,351.95,2.020,2.949,6.678
-63.95333951,-31.30099455,1,nutrientes,NO Product,1802,16.28,7.785,351.84,2.021,2.949,6.684
-63.95333951,-31.30080556,1,nutrientes,NO Product,1803,17.13,8.164,351.74,2.029,2.946,6.694
-63.95333951,-31.30063458,1,nutrientes,NO Product,1804,18.38,8.789,351.66,2.056,2.939,6.706
-63.95333951,-31.30044559,1,nutrientes,NO Product,1805,19.48,9.352,351.58,2.056,2.928,6.721
-63.95333951,-31.30027461,1,nutrientes,NO Product,1806,20.11,9.661,351.51,2.099,2.914,6.738
-63.95332898,-31.30009462,1,nutrientes,NO Product,1807,20.22,9.747,351.44,2.149,2.898,6.757
-63.95333951,-31.29990564,1,nutrientes,NO Product,1808,19.90,9.480,351.39,2.200,2.880,6.777
-63.95333951,-31.29973465,1,nutrientes,NO Product,1809,19.37,9.131,351.34,2.237,2.863,6.797
-63.95333951,-31.29955466,1,nutrientes,NO Product,1810,19.19,8.991,351.30,2.267,2.845,6.819
-63.95332898,-31.29936568,1,nutrientes,NO Product,1811,19.43,9.110,351.27,2.295,2.823,6.843
-63.95332898,-31.29919469,1,nutrientes,NO Product,1812,19.74,9.349,351.26,2.296,2.798,6.869
-63.95333951,-31.29901471,1,nutrientes,NO Product,1813,19.93,9.519,351.25,2.266,2.769,6.898
-63.95333951,-31.29882572,1,nutrientes,NO Product,1814,19.80,9.444,351.25,2.195,2.739,6.925
-63.95332898,-31.29865474,1,nutrientes,NO Product,1815,19.29,9.204,351.25,2.106,2.709,6.950
-63.95333951,-31.29847475,1,nutrientes,NO Product,1816,18.80,8.867,351.26,1.979,2.681,6.968
-63.95333951,-31.29828577,1,nutrientes,NO Product,1817,18.36,8.599,351.28,1.867,2.659,6.977
-63.95333951,-31.29811478,1,nutrientes,NO Product,1818,18.24,8.529,351.30,1.756,2.642,6.976
-63.95333951,-31.29793479,1,nutrientes,NO Product,1819,18.12,8.550,351.34,1.643,2.631,6.969
-63.95333951,-31.29775481,1,nutrientes,NO Product,1820,18.12,8.635,351.38,1.629,2.624,6.959
-63.95333951,-31.29756582,1,nutrientes,NO Product,1821,17.87,8.684,351.42,1.416,2.619,6.949
-63.95333951,-31.29739484,1,nutrientes,NO Product,1822,17.68,8.668,351.43,1.511,2.629,6.946
-63.95332898,-31.29725351,1,nutrientes,NO Product,1823,17.55,8.640,351.45,1.242,2.629,6.939
-63.95317097,-31.31804707,1,nutrientes,NO Product,1824,17.97,8.571,353.41,1.839,2.542,6.501
-63.95312883,-31.31791320,1,nutrientes,NO Product,1825,17.77,8.481,353.42,1.960,2.531,6.496
-63.95312883,-31.31773321,1,nutrientes,NO Product,1826,17.59,8.367,353.43,1.838,2.519,6.489
-63.95312883,-31.31754422,1,nutrientes,NO Product,1827,17.45,8.192,353.46,1.906,2.506,6.479
-63.95312883,-31.31737324,1,nutrientes,NO Product,1828,17.28,8.004,353.49,1.926,2.493,6.466
-63.95311829,-31.31718425,1,nutrientes,NO Product,1829,17.30,7.872,353.52,1.862,2.483,6.453
-63.95312883,-31.31701327,1,nutrientes,NO Product,1830,17.31,7.759,353.55,1.836,2.472,6.444
-63.95311829,-31.31683328,1,nutrientes,NO Product,1831,17.26,7.695,353.57,1.851,2.467,6.441
-63.95312883,-31.31665330,1,nutrientes,NO Product,1832,17.24,7.635,353.59,1.922,2.468,6.447
-63.95312883,-31.31646431,1,nutrientes,NO Product,1833,17.33,7.590,353.60,2.035,2.472,6.461
-63.95312883,-31.31629332,1,nutrientes,NO Product,1834,17.37,7.558,353.61,2.069,2.478,6.479
-63.95312883,-31.31610434,1,nutrientes,NO Product,1835,17.33,7.577,353.62,2.114,2.480,6.500
-63.95312883,-31.31593335,1,nutrientes,NO Product,1836,17.24,7.647,353.63,2.159,2.480,6.520
-63.95312883,-31.31575337,1,nutrientes,NO Product,1837,16.96,7.736,353.63,2.211,2.478,6.537
-63.95312883,-31.31557338,1,nutrientes,NO Product,1838,16.76,7.838,353.64,2.252,2.475,6.548
-63.95312883,-31.31538440,1,nutrientes,NO Product,1839,16.80,7.855,353.64,2.270,2.470,6.553
-63.95312883,-31.31521341,1,nutrientes,NO Product,1840,16.70,7.761,353.65,2.278,2.461,6.554
-63.95312883,-31.31503343,1,nutrientes,NO Product,1841,16.65,7.680,353.66,2.267,2.449,6.552
-63.95312883,-31.31484444,1,nutrientes,NO Product,1842,16.64,7.619,353.67,2.214,2.433,6.547
-63.95312883,-31.31466446,1,nutrientes,NO Product,1843,16.60,7.601,353.67,2.114,2.412,6.540
-63.95312883,-31.31449347,1,nutrientes,NO Product,1844,16.56,7.568,353.68,2.058,2.394,6.532
-63.95312883,-31.31431348,1,nutrientes,NO Product,1845,16.71,7.530,353.68,2.096,2.370,6.522
-63.95312883,-31.31412450,1,nutrientes,NO Product,1846,16.78,7.520,353.69,2.103,2.344,6.510
-63.95311829,-31.31395351,1,nutrientes,NO Product,1847,16.94,7.499,353.70,2.079,2.318,6.498
-63.95312883,-31.31377353,1,nutrientes,NO Product,1848,17.06,7.455,353.70,2.091,2.292,6.484
-63.95312883,-31.31359354,1,nutrientes,NO Product,1849,17.09,7.468,353.71,2.100,2.266,6.471
-63.95312883,-31.31341356,1,nutrientes,NO Product,1850,17.09,7.535,353.73,2.101,2.239,6.458
-63.95312883,-31.31323357,1,nutrientes,NO Product,1851,17.03,7.645,353.76,1.999,2.213,6.448
-63.95312883,-31.31304458,1,nutrientes,NO Product,1852,16.82,7.678,353.79,1.947,2.188,6.439
-63.95312883,-31.31287360,1,nutrientes,NO Product,1853,16.66,7.656,353.82,2.015,2.162,6.432
-63.95312883,-31.31269361,1,nutrientes,NO Product,1854,16.50,7.610,353.85,2.110,2.137,6.428
-63.95312883,-31.31251363,1,nutrientes,NO Product,1855,16.23,7.507,353.86,2.037,2.114,6.426
-63.95312883,-31.31233364,1,nutrientes,NO Product,1856,16.07,7.403,353.87,1.895,2.103,6.436
-63.95312883,-31.31214466,1,nutrientes,NO Product,1857,15.69,7.246,353.88,1.667,2.097,6.453
-63.95312883,-31.31196467,1,nutrientes,NO Product,1858,15.41,7.140,353.89,1.594,2.094,6.470
-63.95311829,-31.31179368,1,nutrientes,NO Product,1859,15.07,7.031,353.89,1.489,2.089,6.495
-63.95309723,-31.31163743,1,nutrientes,NO Product,1860,14.78,6.931,353.90,1.228,2.090,6.512
-63.95321310,-31.31062816,1,nutrientes,NO Product,1861,16.15,7.048,353.59,1.349,2.135,6.616
-63.95311829,-31.31052479,1,nutrientes,NO Product,1862,16.21,7.052,353.57,1.415,2.150,6.637
-63.95312883,-31.31035380,1,nutrientes,NO Product,1863,16.67,7.333,353.56,1.478,2.166,6.657
-63.95312883,-31.31016481,1,nutrientes,NO Product,1864,17.47,7.743,353.54,1.693,2.181,6.672
-63.95312883,-31.30999383,1,nutrientes,NO Product,1865,18.17,8.166,353.53,1.851,2.194,6.683
-63.95312883,-31.30980484,1,nutrientes,NO Product,1866,18.95,8.588,353.51,1.931,2.206,6.685
-63.95312883,-31.30963386,1,nutrientes,NO Product,1867,18.71,8.517,353.50,1.909,2.214,6.681
-63.95312883,-31.30945387,1,nutrientes,NO Product,1868,18.31,8.368,353.49,1.717,2.220,6.670
-63.95312883,-31.30927389,1,nutrientes,NO Product,1869,17.57,7.996,353.47,1.530,2.225,6.655
-63.95311829,-31.30914317,1,nutrientes,NO Product,1870,16.73,7.637,353.43,1.160,2.229,6.639
-63.95316043,-31.30887065,1,nutrientes,NO Product,1871,15.73,7.175,353.38,1.106,2.233,6.620
-63.95312883,-31.30872493,1,nutrientes,NO Product,1872,15.29,6.899,353.34,1.239,2.237,6.602
-63.95312883,-31.30855394,1,nutrientes,NO Product,1873,15.37,6.862,353.33,1.360,2.238,6.584
-63.95312883,-31.30836496,1,nutrientes,NO Product,1874,15.35,6.820,353.34,1.558,2.228,6.567
-63.95312883,-31.30819397,1,nutrientes,NO Product,1875,15.65,6.919,353.37,1.575,2.197,6.552
-63.95312883,-31.30801399,1,nutrientes,NO Product,1876,15.83,6.968,353.39,1.604,2.161,6.540
-63.95312883,-31.30783400,1,nutrientes,NO Product,1877,16.12,7.060,353.41,1.639,2.129,6.531
-63.95312883,-31.30765402,1,nutrientes,NO Product,1878,16.49,7.164,353.41,1.686,2.106,6.524
-63.95312883,-31.30747403,1,nutrientes,NO Product,1879,16.93,7.268,353.42,1.699,2.093,6.521
-63.95312883,-31.30729404,1,nutrientes,NO Product,1880,17.08,7.254,353.42,1.567,2.090,6.522
-63.95312883,-31.30710506,1,nutrientes,NO Product,1881,17.19,7.296,353.41,1.539,2.100,6.526
-63.95312883,-31.30693407,1,nutrientes,NO Product,1882,17.14,7.314,353.40,1.651,2.123,6.535
-63.95312883,-31.30675409,1,nutrientes,NO Product,1883,17.05,7.427,353.37,1.907,2.160,6.548
-63.95311829,-31.30657410,1,nutrientes,NO Product,1884,16.83,7.524,353.34,1.968,2.211,6.566
-63.95312883,-31.30638512,1,nutrientes,NO Product,1885,16.72,7.604,353.32,2.029,2.272,6.587
-63.95313936,-31.30622313,1,nutrientes,NO Product,1886,16.37,7.688,353.28,1.794,2.340,6.609
-63.95310776,-31.30598015,1,nutrientes,NO Product,1887,16.24,7.675,353.23,1.887,2.410,6.630
-63.95312883,-31.30585416,1,nutrientes,NO Product,1888,16.28,7.747,353.17,1.884,2.479,6.648
-63.95312883,-31.30566517,1,nutrientes,NO Product,1889,16.49,7.728,353.13,2.061,2.544,6.662
-63.95312883,-31.30549419,1,nutrientes,NO Product,1890,16.76,7.754,353.10,2.220,2.602,6.670
-63.95312883,-31.30530520,1,nutrientes,NO Product,1891,17.06,7.743,353.06,2.068,2.652,6.672
-63.95312883,-31.30512522,1,nutrientes,NO Product,1892,17.00,7.747,353.03,2.061,2.690,6.668
-63.95312883,-31.30495423,1,nutrientes,NO Product,1893,16.90,7.794,352.99,2.067,2.718,6.665
-63.95312883,-31.30477425,1,nutrientes,NO Product,1894,16.69,7.839,352.95,2.068,2.733,6.667
-63.95312883,-31.30459426,1,nutrientes,NO Product,1895,16.71,7.875,352.91,2.067,2.735,6.678
-63.95312883,-31.30440528,1,nutrientes,NO Product,1896,16.72,7.901,352.86,2.063,2.726,6.698
-63.95312883,-31.30423429,1,nutrientes,NO Product,1897,16.81,7.871,352.83,2.078,2.705,6.721
-63.95312883,-31.30404530,1,nutrientes,NO Product,1898,16.76,7.823,352.79,2.066,2.675,6.747
-63.95311829,-31.30387432,1,nutrientes,NO Product,1899,16.57,7.743,352.75,2.046,2.636,6.770
